iso3,yearmon,region_code,pop,UNDP_GII
AFG,Jan 1989,SAR,11874088.0,
AFG,Feb 1989,SAR,11874088.0,
AFG,Mar 1989,SAR,11874088.0,
AFG,Apr 1989,SAR,11874088.0,
AFG,May 1989,SAR,11874088.0,
AFG,Jun 1989,SAR,11874088.0,
AFG,Jul 1989,SAR,11874088.0,
AFG,Aug 1989,SAR,11874088.0,
AFG,Sep 1989,SAR,11874088.0,
AFG,Oct 1989,SAR,11874088.0,
AFG,Nov 1989,SAR,11874088.0,
AFG,Dec 1989,SAR,11874088.0,
AFG,Jan 1990,SAR,12045660.0,
AFG,Feb 1990,SAR,12045660.0,
AFG,Mar 1990,SAR,12045660.0,
AFG,Apr 1990,SAR,12045660.0,
AFG,May 1990,SAR,12045660.0,
AFG,Jun 1990,SAR,12045660.0,
AFG,Jul 1990,SAR,12045660.0,
AFG,Aug 1990,SAR,12045660.0,
AFG,Sep 1990,SAR,12045660.0,
AFG,Oct 1990,SAR,12045660.0,
AFG,Nov 1990,SAR,12045660.0,
AFG,Dec 1990,SAR,12045660.0,
AFG,Jan 1991,SAR,12238879.0,
AFG,Feb 1991,SAR,12238879.0,
AFG,Mar 1991,SAR,12238879.0,
AFG,Apr 1991,SAR,12238879.0,
AFG,May 1991,SAR,12238879.0,
AFG,Jun 1991,SAR,12238879.0,
AFG,Jul 1991,SAR,12238879.0,
AFG,Aug 1991,SAR,12238879.0,
AFG,Sep 1991,SAR,12238879.0,
AFG,Oct 1991,SAR,12238879.0,
AFG,Nov 1991,SAR,12238879.0,
AFG,Dec 1991,SAR,12238879.0,
AFG,Jan 1992,SAR,13278974.0,
AFG,Feb 1992,SAR,13278974.0,
AFG,Mar 1992,SAR,13278974.0,
AFG,Apr 1992,SAR,13278974.0,
AFG,May 1992,SAR,13278974.0,
AFG,Jun 1992,SAR,13278974.0,
AFG,Jul 1992,SAR,13278974.0,
AFG,Aug 1992,SAR,13278974.0,
AFG,Sep 1992,SAR,13278974.0,
AFG,Oct 1992,SAR,13278974.0,
AFG,Nov 1992,SAR,13278974.0,
AFG,Dec 1992,SAR,13278974.0,
AFG,Jan 1993,SAR,14943172.0,
AFG,Feb 1993,SAR,14943172.0,
AFG,Mar 1993,SAR,14943172.0,
AFG,Apr 1993,SAR,14943172.0,
AFG,May 1993,SAR,14943172.0,
AFG,Jun 1993,SAR,14943172.0,
AFG,Jul 1993,SAR,14943172.0,
AFG,Aug 1993,SAR,14943172.0,
AFG,Sep 1993,SAR,14943172.0,
AFG,Oct 1993,SAR,14943172.0,
AFG,Nov 1993,SAR,14943172.0,
AFG,Dec 1993,SAR,14943172.0,
AFG,Jan 1994,SAR,16250794.0,
AFG,Feb 1994,SAR,16250794.0,
AFG,Mar 1994,SAR,16250794.0,
AFG,Apr 1994,SAR,16250794.0,
AFG,May 1994,SAR,16250794.0,
AFG,Jun 1994,SAR,16250794.0,
AFG,Jul 1994,SAR,16250794.0,
AFG,Aug 1994,SAR,16250794.0,
AFG,Sep 1994,SAR,16250794.0,
AFG,Oct 1994,SAR,16250794.0,
AFG,Nov 1994,SAR,16250794.0,
AFG,Dec 1994,SAR,16250794.0,
AFG,Jan 1995,SAR,17065836.0,
AFG,Feb 1995,SAR,17065836.0,
AFG,Mar 1995,SAR,17065836.0,
AFG,Apr 1995,SAR,17065836.0,
AFG,May 1995,SAR,17065836.0,
AFG,Jun 1995,SAR,17065836.0,
AFG,Jul 1995,SAR,17065836.0,
AFG,Aug 1995,SAR,17065836.0,
AFG,Sep 1995,SAR,17065836.0,
AFG,Oct 1995,SAR,17065836.0,
AFG,Nov 1995,SAR,17065836.0,
AFG,Dec 1995,SAR,17065836.0,
AFG,Jan 1996,SAR,17763266.0,
AFG,Feb 1996,SAR,17763266.0,
AFG,Mar 1996,SAR,17763266.0,
AFG,Apr 1996,SAR,17763266.0,
AFG,May 1996,SAR,17763266.0,
AFG,Jun 1996,SAR,17763266.0,
AFG,Jul 1996,SAR,17763266.0,
AFG,Aug 1996,SAR,17763266.0,
AFG,Sep 1996,SAR,17763266.0,
AFG,Oct 1996,SAR,17763266.0,
AFG,Nov 1996,SAR,17763266.0,
AFG,Dec 1996,SAR,17763266.0,
AFG,Jan 1997,SAR,18452091.0,
AFG,Feb 1997,SAR,18452091.0,
AFG,Mar 1997,SAR,18452091.0,
AFG,Apr 1997,SAR,18452091.0,
AFG,May 1997,SAR,18452091.0,
AFG,Jun 1997,SAR,18452091.0,
AFG,Jul 1997,SAR,18452091.0,
AFG,Aug 1997,SAR,18452091.0,
AFG,Sep 1997,SAR,18452091.0,
AFG,Oct 1997,SAR,18452091.0,
AFG,Nov 1997,SAR,18452091.0,
AFG,Dec 1997,SAR,18452091.0,
AFG,Jan 1998,SAR,19159996.0,
AFG,Feb 1998,SAR,19159996.0,
AFG,Mar 1998,SAR,19159996.0,
AFG,Apr 1998,SAR,19159996.0,
AFG,May 1998,SAR,19159996.0,
AFG,Jun 1998,SAR,19159996.0,
AFG,Jul 1998,SAR,19159996.0,
AFG,Aug 1998,SAR,19159996.0,
AFG,Sep 1998,SAR,19159996.0,
AFG,Oct 1998,SAR,19159996.0,
AFG,Nov 1998,SAR,19159996.0,
AFG,Dec 1998,SAR,19159996.0,
AFG,Jan 1999,SAR,19887785.0,
AFG,Feb 1999,SAR,19887785.0,
AFG,Mar 1999,SAR,19887785.0,
AFG,Apr 1999,SAR,19887785.0,
AFG,May 1999,SAR,19887785.0,
AFG,Jun 1999,SAR,19887785.0,
AFG,Jul 1999,SAR,19887785.0,
AFG,Aug 1999,SAR,19887785.0,
AFG,Sep 1999,SAR,19887785.0,
AFG,Oct 1999,SAR,19887785.0,
AFG,Nov 1999,SAR,19887785.0,
AFG,Dec 1999,SAR,19887785.0,
AFG,Jan 2000,SAR,20130327.0,
AFG,Feb 2000,SAR,20130327.0,
AFG,Mar 2000,SAR,20130327.0,
AFG,Apr 2000,SAR,20130327.0,
AFG,May 2000,SAR,20130327.0,
AFG,Jun 2000,SAR,20130327.0,
AFG,Jul 2000,SAR,20130327.0,
AFG,Aug 2000,SAR,20130327.0,
AFG,Sep 2000,SAR,20130327.0,
AFG,Oct 2000,SAR,20130327.0,
AFG,Nov 2000,SAR,20130327.0,
AFG,Dec 2000,SAR,20130327.0,
AFG,Jan 2001,SAR,20284307.0,
AFG,Feb 2001,SAR,20284307.0,
AFG,Mar 2001,SAR,20284307.0,
AFG,Apr 2001,SAR,20284307.0,
AFG,May 2001,SAR,20284307.0,
AFG,Jun 2001,SAR,20284307.0,
AFG,Jul 2001,SAR,20284307.0,
AFG,Aug 2001,SAR,20284307.0,
AFG,Sep 2001,SAR,20284307.0,
AFG,Oct 2001,SAR,20284307.0,
AFG,Nov 2001,SAR,20284307.0,
AFG,Dec 2001,SAR,20284307.0,
AFG,Jan 2002,SAR,21378117.0,
AFG,Feb 2002,SAR,21378117.0,
AFG,Mar 2002,SAR,21378117.0,
AFG,Apr 2002,SAR,21378117.0,
AFG,May 2002,SAR,21378117.0,
AFG,Jun 2002,SAR,21378117.0,
AFG,Jul 2002,SAR,21378117.0,
AFG,Aug 2002,SAR,21378117.0,
AFG,Sep 2002,SAR,21378117.0,
AFG,Oct 2002,SAR,21378117.0,
AFG,Nov 2002,SAR,21378117.0,
AFG,Dec 2002,SAR,21378117.0,
AFG,Jan 2003,SAR,22733049.0,
AFG,Feb 2003,SAR,22733049.0,
AFG,Mar 2003,SAR,22733049.0,
AFG,Apr 2003,SAR,22733049.0,
AFG,May 2003,SAR,22733049.0,
AFG,Jun 2003,SAR,22733049.0,
AFG,Jul 2003,SAR,22733049.0,
AFG,Aug 2003,SAR,22733049.0,
AFG,Sep 2003,SAR,22733049.0,
AFG,Oct 2003,SAR,22733049.0,
AFG,Nov 2003,SAR,22733049.0,
AFG,Dec 2003,SAR,22733049.0,
AFG,Jan 2004,SAR,23560654.0,
AFG,Feb 2004,SAR,23560654.0,
AFG,Mar 2004,SAR,23560654.0,
AFG,Apr 2004,SAR,23560654.0,
AFG,May 2004,SAR,23560654.0,
AFG,Jun 2004,SAR,23560654.0,
AFG,Jul 2004,SAR,23560654.0,
AFG,Aug 2004,SAR,23560654.0,
AFG,Sep 2004,SAR,23560654.0,
AFG,Oct 2004,SAR,23560654.0,
AFG,Nov 2004,SAR,23560654.0,
AFG,Dec 2004,SAR,23560654.0,
AFG,Jan 2005,SAR,24404567.0,0.748
AFG,Feb 2005,SAR,24404567.0,0.748
AFG,Mar 2005,SAR,24404567.0,0.748
AFG,Apr 2005,SAR,24404567.0,0.748
AFG,May 2005,SAR,24404567.0,0.748
AFG,Jun 2005,SAR,24404567.0,0.748
AFG,Jul 2005,SAR,24404567.0,0.748
AFG,Aug 2005,SAR,24404567.0,0.748
AFG,Sep 2005,SAR,24404567.0,0.748
AFG,Oct 2005,SAR,24404567.0,0.748
AFG,Nov 2005,SAR,24404567.0,0.748
AFG,Dec 2005,SAR,24404567.0,0.748
AFG,Jan 2006,SAR,25424094.0,0.749
AFG,Feb 2006,SAR,25424094.0,0.749
AFG,Mar 2006,SAR,25424094.0,0.749
AFG,Apr 2006,SAR,25424094.0,0.749
AFG,May 2006,SAR,25424094.0,0.749
AFG,Jun 2006,SAR,25424094.0,0.749
AFG,Jul 2006,SAR,25424094.0,0.749
AFG,Aug 2006,SAR,25424094.0,0.749
AFG,Sep 2006,SAR,25424094.0,0.749
AFG,Oct 2006,SAR,25424094.0,0.749
AFG,Nov 2006,SAR,25424094.0,0.749
AFG,Dec 2006,SAR,25424094.0,0.749
AFG,Jan 2007,SAR,25909852.0,0.752
AFG,Feb 2007,SAR,25909852.0,0.752
AFG,Mar 2007,SAR,25909852.0,0.752
AFG,Apr 2007,SAR,25909852.0,0.752
AFG,May 2007,SAR,25909852.0,0.752
AFG,Jun 2007,SAR,25909852.0,0.752
AFG,Jul 2007,SAR,25909852.0,0.752
AFG,Aug 2007,SAR,25909852.0,0.752
AFG,Sep 2007,SAR,25909852.0,0.752
AFG,Oct 2007,SAR,25909852.0,0.752
AFG,Nov 2007,SAR,25909852.0,0.752
AFG,Dec 2007,SAR,25909852.0,0.752
AFG,Jan 2008,SAR,26482622.0,0.755
AFG,Feb 2008,SAR,26482622.0,0.755
AFG,Mar 2008,SAR,26482622.0,0.755
AFG,Apr 2008,SAR,26482622.0,0.755
AFG,May 2008,SAR,26482622.0,0.755
AFG,Jun 2008,SAR,26482622.0,0.755
AFG,Jul 2008,SAR,26482622.0,0.755
AFG,Aug 2008,SAR,26482622.0,0.755
AFG,Sep 2008,SAR,26482622.0,0.755
AFG,Oct 2008,SAR,26482622.0,0.755
AFG,Nov 2008,SAR,26482622.0,0.755
AFG,Dec 2008,SAR,26482622.0,0.755
AFG,Jan 2009,SAR,27466101.0,0.755
AFG,Feb 2009,SAR,27466101.0,0.755
AFG,Mar 2009,SAR,27466101.0,0.755
AFG,Apr 2009,SAR,27466101.0,0.755
AFG,May 2009,SAR,27466101.0,0.755
AFG,Jun 2009,SAR,27466101.0,0.755
AFG,Jul 2009,SAR,27466101.0,0.755
AFG,Aug 2009,SAR,27466101.0,0.755
AFG,Sep 2009,SAR,27466101.0,0.755
AFG,Oct 2009,SAR,27466101.0,0.755
AFG,Nov 2009,SAR,27466101.0,0.755
AFG,Dec 2009,SAR,27466101.0,0.755
AFG,Jan 2010,SAR,28284089.0,0.753
AFG,Feb 2010,SAR,28284089.0,0.753
AFG,Mar 2010,SAR,28284089.0,0.753
AFG,Apr 2010,SAR,28284089.0,0.753
AFG,May 2010,SAR,28284089.0,0.753
AFG,Jun 2010,SAR,28284089.0,0.753
AFG,Jul 2010,SAR,28284089.0,0.753
AFG,Aug 2010,SAR,28284089.0,0.753
AFG,Sep 2010,SAR,28284089.0,0.753
AFG,Oct 2010,SAR,28284089.0,0.753
AFG,Nov 2010,SAR,28284089.0,0.753
AFG,Dec 2010,SAR,28284089.0,0.753
AFG,Jan 2011,SAR,29347708.0,0.746
AFG,Feb 2011,SAR,29347708.0,0.746
AFG,Mar 2011,SAR,29347708.0,0.746
AFG,Apr 2011,SAR,29347708.0,0.746
AFG,May 2011,SAR,29347708.0,0.746
AFG,Jun 2011,SAR,29347708.0,0.746
AFG,Jul 2011,SAR,29347708.0,0.746
AFG,Aug 2011,SAR,29347708.0,0.746
AFG,Sep 2011,SAR,29347708.0,0.746
AFG,Oct 2011,SAR,29347708.0,0.746
AFG,Nov 2011,SAR,29347708.0,0.746
AFG,Dec 2011,SAR,29347708.0,0.746
AFG,Jan 2012,SAR,30560034.0,0.738
AFG,Feb 2012,SAR,30560034.0,0.738
AFG,Mar 2012,SAR,30560034.0,0.738
AFG,Apr 2012,SAR,30560034.0,0.738
AFG,May 2012,SAR,30560034.0,0.738
AFG,Jun 2012,SAR,30560034.0,0.738
AFG,Jul 2012,SAR,30560034.0,0.738
AFG,Aug 2012,SAR,30560034.0,0.738
AFG,Sep 2012,SAR,30560034.0,0.738
AFG,Oct 2012,SAR,30560034.0,0.738
AFG,Nov 2012,SAR,30560034.0,0.738
AFG,Dec 2012,SAR,30560034.0,0.738
AFG,Jan 2013,SAR,31622704.0,0.728
AFG,Feb 2013,SAR,31622704.0,0.728
AFG,Mar 2013,SAR,31622704.0,0.728
AFG,Apr 2013,SAR,31622704.0,0.728
AFG,May 2013,SAR,31622704.0,0.728
AFG,Jun 2013,SAR,31622704.0,0.728
AFG,Jul 2013,SAR,31622704.0,0.728
AFG,Aug 2013,SAR,31622704.0,0.728
AFG,Sep 2013,SAR,31622704.0,0.728
AFG,Oct 2013,SAR,31622704.0,0.728
AFG,Nov 2013,SAR,31622704.0,0.728
AFG,Dec 2013,SAR,31622704.0,0.728
AFG,Jan 2014,SAR,32792523.0,0.718
AFG,Feb 2014,SAR,32792523.0,0.718
AFG,Mar 2014,SAR,32792523.0,0.718
AFG,Apr 2014,SAR,32792523.0,0.718
AFG,May 2014,SAR,32792523.0,0.718
AFG,Jun 2014,SAR,32792523.0,0.718
AFG,Jul 2014,SAR,32792523.0,0.718
AFG,Aug 2014,SAR,32792523.0,0.718
AFG,Sep 2014,SAR,32792523.0,0.718
AFG,Oct 2014,SAR,32792523.0,0.718
AFG,Nov 2014,SAR,32792523.0,0.718
AFG,Dec 2014,SAR,32792523.0,0.718
AFG,Jan 2015,SAR,33831764.0,0.706
AFG,Feb 2015,SAR,33831764.0,0.706
AFG,Mar 2015,SAR,33831764.0,0.706
AFG,Apr 2015,SAR,33831764.0,0.706
AFG,May 2015,SAR,33831764.0,0.706
AFG,Jun 2015,SAR,33831764.0,0.706
AFG,Jul 2015,SAR,33831764.0,0.706
AFG,Aug 2015,SAR,33831764.0,0.706
AFG,Sep 2015,SAR,33831764.0,0.706
AFG,Oct 2015,SAR,33831764.0,0.706
AFG,Nov 2015,SAR,33831764.0,0.706
AFG,Dec 2015,SAR,33831764.0,0.706
AFG,Jan 2016,SAR,34700612.0,0.692
AFG,Feb 2016,SAR,34700612.0,0.692
AFG,Mar 2016,SAR,34700612.0,0.692
AFG,Apr 2016,SAR,34700612.0,0.692
AFG,May 2016,SAR,34700612.0,0.692
AFG,Jun 2016,SAR,34700612.0,0.692
AFG,Jul 2016,SAR,34700612.0,0.692
AFG,Aug 2016,SAR,34700612.0,0.692
AFG,Sep 2016,SAR,34700612.0,0.692
AFG,Oct 2016,SAR,34700612.0,0.692
AFG,Nov 2016,SAR,34700612.0,0.692
AFG,Dec 2016,SAR,34700612.0,0.692
AFG,Jan 2017,SAR,35688935.0,0.678
AFG,Feb 2017,SAR,35688935.0,0.678
AFG,Mar 2017,SAR,35688935.0,0.678
AFG,Apr 2017,SAR,35688935.0,0.678
AFG,May 2017,SAR,35688935.0,0.678
AFG,Jun 2017,SAR,35688935.0,0.678
AFG,Jul 2017,SAR,35688935.0,0.678
AFG,Aug 2017,SAR,35688935.0,0.678
AFG,Sep 2017,SAR,35688935.0,0.678
AFG,Oct 2017,SAR,35688935.0,0.678
AFG,Nov 2017,SAR,35688935.0,0.678
AFG,Dec 2017,SAR,35688935.0,0.678
AFG,Jan 2018,SAR,36743039.0,0.671
AFG,Feb 2018,SAR,36743039.0,0.671
AFG,Mar 2018,SAR,36743039.0,0.671
AFG,Apr 2018,SAR,36743039.0,0.671
AFG,May 2018,SAR,36743039.0,0.671
AFG,Jun 2018,SAR,36743039.0,0.671
AFG,Jul 2018,SAR,36743039.0,0.671
AFG,Aug 2018,SAR,36743039.0,0.671
AFG,Sep 2018,SAR,36743039.0,0.671
AFG,Oct 2018,SAR,36743039.0,0.671
AFG,Nov 2018,SAR,36743039.0,0.671
AFG,Dec 2018,SAR,36743039.0,0.671
AFG,Jan 2019,SAR,37856121.0,0.665
AFG,Feb 2019,SAR,37856121.0,0.665
AFG,Mar 2019,SAR,37856121.0,0.665
AFG,Apr 2019,SAR,37856121.0,0.665
AFG,May 2019,SAR,37856121.0,0.665
AFG,Jun 2019,SAR,37856121.0,0.665
AFG,Jul 2019,SAR,37856121.0,0.665
AFG,Aug 2019,SAR,37856121.0,0.665
AFG,Sep 2019,SAR,37856121.0,0.665
AFG,Oct 2019,SAR,37856121.0,0.665
AFG,Nov 2019,SAR,37856121.0,0.665
AFG,Dec 2019,SAR,37856121.0,0.665
AFG,Jan 2020,SAR,39068979.0,0.674
AFG,Feb 2020,SAR,39068979.0,0.674
AFG,Mar 2020,SAR,39068979.0,0.674
AFG,Apr 2020,SAR,39068979.0,0.674
AFG,May 2020,SAR,39068979.0,0.674
AFG,Jun 2020,SAR,39068979.0,0.674
AFG,Jul 2020,SAR,39068979.0,0.674
AFG,Aug 2020,SAR,39068979.0,0.674
AFG,Sep 2020,SAR,39068979.0,0.674
AFG,Oct 2020,SAR,39068979.0,0.674
AFG,Nov 2020,SAR,39068979.0,0.674
AFG,Dec 2020,SAR,39068979.0,0.674
AFG,Jan 2021,SAR,40000412.0,0.678
AFG,Feb 2021,SAR,40000412.0,0.678
AFG,Mar 2021,SAR,40000412.0,0.678
AFG,Apr 2021,SAR,40000412.0,0.678
AFG,May 2021,SAR,40000412.0,0.678
AFG,Jun 2021,SAR,40000412.0,0.678
AFG,Jul 2021,SAR,40000412.0,0.678
AFG,Aug 2021,SAR,40000412.0,0.678
AFG,Sep 2021,SAR,40000412.0,0.678
AFG,Oct 2021,SAR,40000412.0,0.678
AFG,Nov 2021,SAR,40000412.0,0.678
AFG,Dec 2021,SAR,40000412.0,0.678
AFG,Jan 2022,SAR,40578842.0,
AFG,Feb 2022,SAR,40578842.0,
AFG,Mar 2022,SAR,40578842.0,
AFG,Apr 2022,SAR,40578842.0,
AFG,May 2022,SAR,40578842.0,
AFG,Jun 2022,SAR,40578842.0,
AFG,Jul 2022,SAR,40578842.0,
AFG,Aug 2022,SAR,40578842.0,
AFG,Sep 2022,SAR,40578842.0,
AFG,Oct 2022,SAR,40578842.0,
AFG,Nov 2022,SAR,40578842.0,
AFG,Dec 2022,SAR,40578842.0,
AFG,Jan 2023,SAR,41454761.0,
AFG,Feb 2023,SAR,41454761.0,
AFG,Mar 2023,SAR,41454761.0,
AFG,Apr 2023,SAR,41454761.0,
AFG,May 2023,SAR,41454761.0,
AFG,Jun 2023,SAR,41454761.0,
AFG,Jul 2023,SAR,41454761.0,
AFG,Aug 2023,SAR,41454761.0,
AFG,Sep 2023,SAR,41454761.0,
AFG,Oct 2023,SAR,41454761.0,
AFG,Nov 2023,SAR,41454761.0,
AFG,Dec 2023,SAR,41454761.0,
AFG,Jan 2024,SAR,41454761.0,
AFG,Feb 2024,SAR,41454761.0,
AFG,Mar 2024,SAR,41454761.0,
AFG,Apr 2024,SAR,41454761.0,
AFG,May 2024,SAR,41454761.0,
AFG,Jun 2024,SAR,41454761.0,
AFG,Jul 2024,SAR,41454761.0,
AFG,Aug 2024,SAR,41454761.0,
AFG,Sep 2024,SAR,41454761.0,
AFG,Oct 2024,SAR,41454761.0,
AFG,Nov 2024,SAR,41454761.0,
AFG,Dec 2024,SAR,41454761.0,
AFG,Jan 2025,SAR,41454761.0,
AFG,Feb 2025,SAR,41454761.0,
AFG,Mar 2025,SAR,41454761.0,
AGO,Jan 1989,SSA,11238562.0,
AGO,Feb 1989,SSA,11238562.0,
AGO,Mar 1989,SSA,11238562.0,
AGO,Apr 1989,SSA,11238562.0,
AGO,May 1989,SSA,11238562.0,
AGO,Jun 1989,SSA,11238562.0,
AGO,Jul 1989,SSA,11238562.0,
AGO,Aug 1989,SSA,11238562.0,
AGO,Sep 1989,SSA,11238562.0,
AGO,Oct 1989,SSA,11238562.0,
AGO,Nov 1989,SSA,11238562.0,
AGO,Dec 1989,SSA,11238562.0,
AGO,Jan 1990,SSA,11626360.0,0.725
AGO,Feb 1990,SSA,11626360.0,0.725
AGO,Mar 1990,SSA,11626360.0,0.725
AGO,Apr 1990,SSA,11626360.0,0.725
AGO,May 1990,SSA,11626360.0,0.725
AGO,Jun 1990,SSA,11626360.0,0.725
AGO,Jul 1990,SSA,11626360.0,0.725
AGO,Aug 1990,SSA,11626360.0,0.725
AGO,Sep 1990,SSA,11626360.0,0.725
AGO,Oct 1990,SSA,11626360.0,0.725
AGO,Nov 1990,SSA,11626360.0,0.725
AGO,Dec 1990,SSA,11626360.0,0.725
AGO,Jan 1991,SSA,12023529.0,0.723
AGO,Feb 1991,SSA,12023529.0,0.723
AGO,Mar 1991,SSA,12023529.0,0.723
AGO,Apr 1991,SSA,12023529.0,0.723
AGO,May 1991,SSA,12023529.0,0.723
AGO,Jun 1991,SSA,12023529.0,0.723
AGO,Jul 1991,SSA,12023529.0,0.723
AGO,Aug 1991,SSA,12023529.0,0.723
AGO,Sep 1991,SSA,12023529.0,0.723
AGO,Oct 1991,SSA,12023529.0,0.723
AGO,Nov 1991,SSA,12023529.0,0.723
AGO,Dec 1991,SSA,12023529.0,0.723
AGO,Jan 1992,SSA,12423712.0,0.721
AGO,Feb 1992,SSA,12423712.0,0.721
AGO,Mar 1992,SSA,12423712.0,0.721
AGO,Apr 1992,SSA,12423712.0,0.721
AGO,May 1992,SSA,12423712.0,0.721
AGO,Jun 1992,SSA,12423712.0,0.721
AGO,Jul 1992,SSA,12423712.0,0.721
AGO,Aug 1992,SSA,12423712.0,0.721
AGO,Sep 1992,SSA,12423712.0,0.721
AGO,Oct 1992,SSA,12423712.0,0.721
AGO,Nov 1992,SSA,12423712.0,0.721
AGO,Dec 1992,SSA,12423712.0,0.721
AGO,Jan 1993,SSA,12827135.0,0.719
AGO,Feb 1993,SSA,12827135.0,0.719
AGO,Mar 1993,SSA,12827135.0,0.719
AGO,Apr 1993,SSA,12827135.0,0.719
AGO,May 1993,SSA,12827135.0,0.719
AGO,Jun 1993,SSA,12827135.0,0.719
AGO,Jul 1993,SSA,12827135.0,0.719
AGO,Aug 1993,SSA,12827135.0,0.719
AGO,Sep 1993,SSA,12827135.0,0.719
AGO,Oct 1993,SSA,12827135.0,0.719
AGO,Nov 1993,SSA,12827135.0,0.719
AGO,Dec 1993,SSA,12827135.0,0.719
AGO,Jan 1994,SSA,13249764.0,0.717
AGO,Feb 1994,SSA,13249764.0,0.717
AGO,Mar 1994,SSA,13249764.0,0.717
AGO,Apr 1994,SSA,13249764.0,0.717
AGO,May 1994,SSA,13249764.0,0.717
AGO,Jun 1994,SSA,13249764.0,0.717
AGO,Jul 1994,SSA,13249764.0,0.717
AGO,Aug 1994,SSA,13249764.0,0.717
AGO,Sep 1994,SSA,13249764.0,0.717
AGO,Oct 1994,SSA,13249764.0,0.717
AGO,Nov 1994,SSA,13249764.0,0.717
AGO,Dec 1994,SSA,13249764.0,0.717
AGO,Jan 1995,SSA,13699778.0,0.714
AGO,Feb 1995,SSA,13699778.0,0.714
AGO,Mar 1995,SSA,13699778.0,0.714
AGO,Apr 1995,SSA,13699778.0,0.714
AGO,May 1995,SSA,13699778.0,0.714
AGO,Jun 1995,SSA,13699778.0,0.714
AGO,Jul 1995,SSA,13699778.0,0.714
AGO,Aug 1995,SSA,13699778.0,0.714
AGO,Sep 1995,SSA,13699778.0,0.714
AGO,Oct 1995,SSA,13699778.0,0.714
AGO,Nov 1995,SSA,13699778.0,0.714
AGO,Dec 1995,SSA,13699778.0,0.714
AGO,Jan 1996,SSA,14170973.0,0.712
AGO,Feb 1996,SSA,14170973.0,0.712
AGO,Mar 1996,SSA,14170973.0,0.712
AGO,Apr 1996,SSA,14170973.0,0.712
AGO,May 1996,SSA,14170973.0,0.712
AGO,Jun 1996,SSA,14170973.0,0.712
AGO,Jul 1996,SSA,14170973.0,0.712
AGO,Aug 1996,SSA,14170973.0,0.712
AGO,Sep 1996,SSA,14170973.0,0.712
AGO,Oct 1996,SSA,14170973.0,0.712
AGO,Nov 1996,SSA,14170973.0,0.712
AGO,Dec 1996,SSA,14170973.0,0.712
AGO,Jan 1997,SSA,14660413.0,0.708
AGO,Feb 1997,SSA,14660413.0,0.708
AGO,Mar 1997,SSA,14660413.0,0.708
AGO,Apr 1997,SSA,14660413.0,0.708
AGO,May 1997,SSA,14660413.0,0.708
AGO,Jun 1997,SSA,14660413.0,0.708
AGO,Jul 1997,SSA,14660413.0,0.708
AGO,Aug 1997,SSA,14660413.0,0.708
AGO,Sep 1997,SSA,14660413.0,0.708
AGO,Oct 1997,SSA,14660413.0,0.708
AGO,Nov 1997,SSA,14660413.0,0.708
AGO,Dec 1997,SSA,14660413.0,0.708
AGO,Jan 1998,SSA,15159370.0,0.683
AGO,Feb 1998,SSA,15159370.0,0.683
AGO,Mar 1998,SSA,15159370.0,0.683
AGO,Apr 1998,SSA,15159370.0,0.683
AGO,May 1998,SSA,15159370.0,0.683
AGO,Jun 1998,SSA,15159370.0,0.683
AGO,Jul 1998,SSA,15159370.0,0.683
AGO,Aug 1998,SSA,15159370.0,0.683
AGO,Sep 1998,SSA,15159370.0,0.683
AGO,Oct 1998,SSA,15159370.0,0.683
AGO,Nov 1998,SSA,15159370.0,0.683
AGO,Dec 1998,SSA,15159370.0,0.683
AGO,Jan 1999,SSA,15667235.0,0.678
AGO,Feb 1999,SSA,15667235.0,0.678
AGO,Mar 1999,SSA,15667235.0,0.678
AGO,Apr 1999,SSA,15667235.0,0.678
AGO,May 1999,SSA,15667235.0,0.678
AGO,Jun 1999,SSA,15667235.0,0.678
AGO,Jul 1999,SSA,15667235.0,0.678
AGO,Aug 1999,SSA,15667235.0,0.678
AGO,Sep 1999,SSA,15667235.0,0.678
AGO,Oct 1999,SSA,15667235.0,0.678
AGO,Nov 1999,SSA,15667235.0,0.678
AGO,Dec 1999,SSA,15667235.0,0.678
AGO,Jan 2000,SSA,16194869.0,0.671
AGO,Feb 2000,SSA,16194869.0,0.671
AGO,Mar 2000,SSA,16194869.0,0.671
AGO,Apr 2000,SSA,16194869.0,0.671
AGO,May 2000,SSA,16194869.0,0.671
AGO,Jun 2000,SSA,16194869.0,0.671
AGO,Jul 2000,SSA,16194869.0,0.671
AGO,Aug 2000,SSA,16194869.0,0.671
AGO,Sep 2000,SSA,16194869.0,0.671
AGO,Oct 2000,SSA,16194869.0,0.671
AGO,Nov 2000,SSA,16194869.0,0.671
AGO,Dec 2000,SSA,16194869.0,0.671
AGO,Jan 2001,SSA,16747208.0,0.665
AGO,Feb 2001,SSA,16747208.0,0.665
AGO,Mar 2001,SSA,16747208.0,0.665
AGO,Apr 2001,SSA,16747208.0,0.665
AGO,May 2001,SSA,16747208.0,0.665
AGO,Jun 2001,SSA,16747208.0,0.665
AGO,Jul 2001,SSA,16747208.0,0.665
AGO,Aug 2001,SSA,16747208.0,0.665
AGO,Sep 2001,SSA,16747208.0,0.665
AGO,Oct 2001,SSA,16747208.0,0.665
AGO,Nov 2001,SSA,16747208.0,0.665
AGO,Dec 2001,SSA,16747208.0,0.665
AGO,Jan 2002,SSA,17327699.0,0.657
